Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Month
2022-01-31,Fish Oil,Omega,167,21.94,2564.23,0.3,1,UK,iHerb,1
2022-01-31,Multivitamin,Vitamin,60,45.95,2756.76,0.0,1,UK,Amazon,1
2022-01-31,Pre-Workout,Performance,112,22.07,2471.57,0.0,1,USA,Walmart,1
2022-01-31,BCAA,Amino Acid,111,15.72,1744.86,0.0,4,Canada,Walmart,1
2022-01-31,Creatine,Performance,93,31.97,2973.1,0.0,0,USA,Amazon,1
2022-01-31,Zinc,Mineral,101,17.36,1753.19,0.0,1,Canada,iHerb,1
2022-01-31,Magnesium,Mineral,114,38.28,3273.25,0.25,2,UK,iHerb,1
2022-01-31,Probiotic,Digestive,103,42.86,3531.77,0.2,4,UK,iHerb,1
2022-01-31,Ashwagandha,Herbal,136,27.36,2790.74,0.25,5,UK,Walmart,1
2022-01-31,Melatonin,Sleep Aid,108,18.97,1844.11,0.1,1,UK,Amazon,1
2022-01-31,Biotin,Vitamin,86,30.19,2595.93,0.0,1,USA,Walmart,1
2022-01-31,Green Tea Extract,Fat Burner,70,48.06,3027.56,0.1,2,USA,Walmart,1
2022-01-31,Iron Supplement,Mineral,77,33.19,2555.71,0.0,1,USA,iHerb,1
2022-01-31,Electrolyte Powder,Hydration,93,49.62,3691.47,0.2,3,UK,iHerb,1
2022-02-07,Whey Protein,Protein,174,15.61,2037.24,0.25,3,USA,Walmart,2
2022-02-07,Vitamin C,Vitamin,119,33.3,3368.46,0.15,5,UK,Walmart,2
2022-02-07,Fish Oil,Omega,95,28.8,2598.76,0.05,4,USA,Walmart,2
2022-02-07,Multivitamin,Vitamin,95,20.37,1935.49,0.0,4,Canada,Walmart,2
2022-02-07,Pre-Workout,Performance,97,37.73,3659.39,0.0,2,Canada,Amazon,2
2022-02-07,BCAA,Amino Acid,142,22.3,2533.67,0.2,5,UK,Walmart,2
2022-02-07,Creatine,Performance,161,34.52,3890.07,0.3,4,USA,Walmart,2
2022-02-07,Zinc,Mineral,93,46.6,3683.82,0.15,3,UK,iHerb,2
2022-02-07,Magnesium,Mineral,131,13.49,1590.9,0.1,3,Canada,Walmart,2
2022-02-07,Probiotic,Digestive,76,44.09,2848.03,0.15,1,Canada,iHerb,2
2022-02-07,Ashwagandha,Herbal,87,48.8,3608.7,0.15,0,USA,Amazon,2
2022-02-07,Melatonin,Sleep Aid,92,27.33,2388.86,0.05,3,UK,Amazon,2
2022-02-07,Biotin,Vitamin,138,38.18,3688.29,0.3,3,USA,iHerb,2
2022-02-07,Green Tea Extract,Fat Burner,98,22.1,2165.36,0.0,2,UK,Amazon,2
2022-02-07,Iron Supplement,Mineral,81,39.68,3053.4,0.05,1,Canada,iHerb,2
2022-02-07,Electrolyte Powder,Hydration,52,52.5,2729.84,0.0,1,Canada,Amazon,2
2022-02-14,Whey Protein,Protein,142,38.28,3805.32,0.3,6,UK,iHerb,2
2022-02-14,Vitamin C,Vitamin,99,26.66,2639.63,0.0,4,USA,iHerb,2
2022-02-14,Fish Oil,Omega,115,30.19,2951.48,0.15,4,UK,iHerb,2
2022-02-14,Multivitamin,Vitamin,72,41.34,2976.51,0.0,1,USA,Amazon,2
2022-02-14,Pre-Workout,Performance,144,15.46,1892.31,0.15,4,USA,iHerb,2
2022-02-14,BCAA,Amino Acid,104,23.11,2283.06,0.05,4,USA,iHerb,2
2022-02-14,Creatine,Performance,60,49.64,2978.59,0.0,1,Canada,Amazon,2
2022-02-14,Zinc,Mineral,120,38.5,3465.36,0.25,1,Canada,Amazon,2
2022-02-14,Magnesium,Mineral,75,31.56,2367.31,0.0,1,UK,Walmart,2
2022-02-14,Probiotic,Digestive,134,20.79,2229.2,0.2,5,UK,Amazon,2
2022-02-14,Ashwagandha,Herbal,47,48.21,2265.74,0.0,1,UK,Walmart,2
2022-02-14,Melatonin,Sleep Aid,82,46.62,3440.55,0.1,3,Canada,Amazon,2
2022-02-14,Biotin,Vitamin,80,48.94,3524.01,0.1,2,UK,Walmart,2
2022-02-14,Green Tea Extract,Fat Burner,106,15.95,1690.48,0.0,4,USA,Walmart,2
2022-02-14,Iron Supplement,Mineral,82,36.82,2868.16,0.05,1,UK,Walmart,2
2022-02-14,Electrolyte Powder,Hydration,95,21.8,2071.05,0.0,3,Canada,Walmart,2
2022-02-21,Whey Protein,Protein,137,42.77,4395.04,0.25,3,UK,Walmart,2
2022-02-21,Vitamin C,Vitamin,78,46.35,3434.47,0.05,3,Canada,iHerb,2
2022-02-21,Fish Oil,Omega,97,39.06,3410.09,0.1,3,USA,Walmart,2
2022-02-21,Multivitamin,Vitamin,136,31.81,3028.07,0.3,3,UK,iHerb,2
2022-02-21,Pre-Workout,Performance,108,25.03,2703.74,0.0,2,UK,Amazon,2
2022-02-21,BCAA,Amino Acid,79,44.03,3130.21,0.1,3,USA,Amazon,2
2022-02-21,Creatine,Performance,102,46.86,4302.19,0.1,2,UK,Amazon,2
2022-02-21,Zinc,Mineral,53,48.02,2544.94,0.0,0,UK,Walmart,2
2022-02-21,Magnesium,Mineral,58,43.7,2534.44,0.0,2,USA,Walmart,2
2022-02-21,Probiotic,Digestive,60,48.62,2917.41,0.0,1,UK,Amazon,2
2022-02-21,Ashwagandha,Herbal,83,22.46,1864.37,0.0,3,USA,Walmart,2
2022-02-21,Melatonin,Sleep Aid,106,32.76,2951.6,0.15,5,UK,Walmart,2
2022-02-21,Biotin,Vitamin,122,27.59,2860.95,0.15,4,USA,Amazon,2
2022-02-21,Green Tea Extract,Fat Burner,85,39.39,3181.12,0.05,1,Canada,Walmart,2
2022-02-21,Iron Supplement,Mineral,92,16.79,1544.31,0.0,1,UK,Walmart,2
2022-02-21,Electrolyte Powder,Hydration,118,32.81,3290.5,0.15,2,Canada,Amazon,2
2022-02-28,Whey Protein,Protein,113,32.0,3254.49,0.1,1,Canada,Amazon,2
2022-02-28,Vitamin C,Vitamin,108,18.65,2013.75,0.0,2,Canada,Amazon,2
2022-02-28,Fish Oil,Omega,79,32.41,2560.04,0.0,3,UK,Amazon,2
2022-02-28,Multivitamin,Vitamin,128,21.59,2349.33,0.15,4,USA,Walmart,2
2022-02-28,Pre-Workout,Performance,114,29.27,3169.59,0.05,3,USA,Walmart,2
2022-02-28,BCAA,Amino Acid,131,29.82,2930.28,0.25,6,UK,iHerb,2
2022-02-28,Creatine,Performance,86,43.89,3774.14,0.0,1,UK,iHerb,2
2022-02-28,Zinc,Mineral,119,22.05,2099.15,0.2,1,Canada,Amazon,2
2022-02-28,Magnesium,Mineral,77,34.62,2665.67,0.0,3,USA,Walmart,2
2022-02-28,Probiotic,Digestive,79,43.6,3100.22,0.1,3,UK,Walmart,2
2022-02-28,Ashwagandha,Herbal,83,21.89,1817.04,0.0,2,USA,Walmart,2
2022-02-28,Melatonin,Sleep Aid,94,26.14,2456.79,0.0,2,Canada,Walmart,2
2022-02-28,Biotin,Vitamin,109,21.3,2322.1,0.0,2,USA,Walmart,2
2022-02-28,Green Tea Extract,Fat Burner,95,20.32,1930.77,0.0,1,USA,Walmart,2
2022-02-28,Iron Supplement,Mineral,115,31.08,2859.41,0.2,5,UK,Amazon,2
2022-02-28,Electrolyte Powder,Hydration,122,27.47,2848.38,0.15,5,UK,Walmart,2
2022-03-07,Whey Protein,Protein,126,36.03,3405.18,0.25,1,UK,iHerb,3
2022-03-07,Vitamin C,Vitamin,59,51.33,2877.24,0.05,1,Canada,Walmart,3
2022-03-07,Fish Oil,Omega,82,23.41,1824.03,0.05,1,USA,iHerb,3
2022-03-07,Multivitamin,Vitamin,53,40.41,2141.56,0.0,1,Canada,Walmart,3
2022-03-07,Pre-Workout,Performance,110,27.49,2268.2,0.25,5,UK,iHerb,3
2022-03-07,BCAA,Amino Acid,84,39.68,2499.86,0.25,3,USA,iHerb,3
2022-03-07,Creatine,Performance,95,15.13,1436.97,0.0,3,USA,Walmart,3
2022-03-07,Zinc,Mineral,35,47.78,1672.3,0.0,0,USA,iHerb,3
2022-03-07,Magnesium,Mineral,48,48.29,2318.1,0.0,2,USA,Amazon,3
2022-03-07,Probiotic,Digestive,74,48.38,2685.23,0.25,2,USA,Amazon,3
2022-03-07,Ashwagandha,Herbal,63,35.55,2015.8,0.1,1,USA,Walmart,3
2022-03-07,Melatonin,Sleep Aid,85,47.86,2847.66,0.3,2,UK,iHerb,3
2022-03-07,Biotin,Vitamin,109,34.64,2642.72,0.3,3,USA,Amazon,3
2022-03-07,Green Tea Extract,Fat Burner,67,30.28,2028.76,0.0,2,Canada,Walmart,3
2022-03-07,Iron Supplement,Mineral,59,35.26,2080.39,0.0,1,Canada,Walmart,3
2022-03-07,Electrolyte Powder,Hydration,76,22.86,1563.77,0.1,1,Canada,Walmart,3
2022-03-14,Whey Protein,Protein,78,48.67,3416.71,0.1,3,Canada,iHerb,3
2022-03-14,Vitamin C,Vitamin,89,16.52,1470.11,0.0,4,Canada,Amazon,3
2022-03-14,Fish Oil,Omega,93,20.53,1623.01,0.15,2,USA,iHerb,3
2022-03-14,Multivitamin,Vitamin,59,43.1,2542.8,0.0,0,USA,iHerb,3
2022-03-14,Pre-Workout,Performance,75,38.41,2880.53,0.0,2,UK,Amazon,3
2022-03-14,BCAA,Amino Acid,103,36.99,2666.9,0.3,4,Canada,Amazon,3
2022-03-14,Creatine,Performance,83,23.25,1929.79,0.0,4,Canada,Walmart,3
2022-03-14,Zinc,Mineral,63,29.49,1858.08,0.0,1,Canada,Amazon,3
2022-03-14,Magnesium,Mineral,59,39.8,2113.27,0.1,2,Canada,iHerb,3
2022-03-14,Probiotic,Digestive,55,34.9,1919.65,0.0,1,Canada,Walmart,3
2022-03-14,Ashwagandha,Herbal,62,40.97,2159.29,0.15,2,Canada,Walmart,3
2022-03-14,Melatonin,Sleep Aid,71,29.94,2126.05,0.0,3,Canada,iHerb,3
2022-03-14,Biotin,Vitamin,71,24.48,1737.79,0.0,1,UK,Walmart,3
2022-03-14,Green Tea Extract,Fat Burner,56,33.02,1849.32,0.0,2,USA,Amazon,3
2022-03-14,Iron Supplement,Mineral,69,25.09,1731.43,0.0,0,USA,Walmart,3
2022-03-14,Electrolyte Powder,Hydration,88,33.62,2515.14,0.15,2,Canada,iHerb,3
2022-03-21,Whey Protein,Protein,75,44.01,3300.74,0.0,1,USA,Walmart,3
2022-03-21,Vitamin C,Vitamin,67,28.39,1902.13,0.0,2,Canada,Walmart,3
2022-03-21,Fish Oil,Omega,61,29.17,1779.59,0.0,2,UK,iHerb,3
2022-03-21,Multivitamin,Vitamin,88,44.97,3166.2,0.2,3,USA,iHerb,3
2022-03-21,Pre-Workout,Performance,101,43.07,3262.87,0.25,4,Canada,iHerb,3
2022-03-21,BCAA,Amino Acid,84,35.02,2353.23,0.2,3,UK,Amazon,3
2022-03-21,Creatine,Performance,91,31.67,2593.83,0.1,2,Canada,Amazon,3
2022-03-21,Zinc,Mineral,78,27.6,2152.94,0.0,1,Canada,Walmart,3
2022-03-21,Magnesium,Mineral,85,46.79,2783.74,0.3,3,USA,Amazon,3
2022-03-21,Probiotic,Digestive,73,31.88,1977.93,0.15,2,USA,iHerb,3
2022-03-21,Ashwagandha,Herbal,75,34.65,2209.22,0.15,1,UK,Amazon,3
2022-03-21,Melatonin,Sleep Aid,44,47.3,1977.3,0.05,0,Canada,iHerb,3
2022-03-21,Biotin,Vitamin,65,36.56,2376.72,0.0,1,Canada,Walmart,3
2022-03-21,Green Tea Extract,Fat Burner,49,42.14,2064.78,0.0,1,Canada,Amazon,3
2022-03-21,Iron Supplement,Mineral,78,47.69,2790.05,0.25,1,USA,iHerb,3
2022-03-21,Electrolyte Powder,Hydration,87,20.16,1666.52,0.05,3,UK,Walmart,3
2022-03-28,Whey Protein,Protein,102,21.11,2153.01,0.0,3,UK,iHerb,3
2022-03-28,Vitamin C,Vitamin,99,32.34,2401.11,0.25,2,USA,iHerb,3
2022-03-28,Fish Oil,Omega,64,31.88,2040.5,0.0,1,Canada,iHerb,3
2022-03-28,Multivitamin,Vitamin,81,42.51,2754.81,0.2,2,USA,Walmart,3
2022-03-28,Pre-Workout,Performance,65,42.16,2603.43,0.05,2,UK,iHerb,3
2022-03-28,BCAA,Amino Acid,45,51.09,2069.14,0.1,0,Canada,Walmart,3
2022-03-28,Creatine,Performance,124,19.8,1964.36,0.2,1,Canada,Walmart,3
2022-03-28,Zinc,Mineral,71,33.4,2252.53,0.05,1,UK,Amazon,3
2022-03-28,Magnesium,Mineral,97,23.71,1954.62,0.15,3,USA,Walmart,3
2022-03-28,Probiotic,Digestive,113,24.04,1901.4,0.3,3,UK,iHerb,3
2022-03-28,Ashwagandha,Herbal,92,14.91,1234.44,0.1,3,UK,Walmart,3
2022-03-28,Melatonin,Sleep Aid,52,43.18,2132.86,0.05,1,USA,Walmart,3
2022-03-28,Biotin,Vitamin,67,34.85,2334.9,0.0,0,UK,Amazon,3
2022-03-28,Green Tea Extract,Fat Burner,114,14.3,1222.84,0.25,4,USA,Amazon,3
2022-03-28,Iron Supplement,Mineral,54,48.58,2229.67,0.15,1,UK,Amazon,3
2022-03-28,Electrolyte Powder,Hydration,73,39.85,2472.81,0.15,1,USA,iHerb,3
2022-04-04,Whey Protein,Protein,151,18.62,1968.46,0.3,2,USA,iHerb,4
2022-04-04,Vitamin C,Vitamin,71,27.8,1973.64,0.0,1,Canada,iHerb,4
2022-04-04,Fish Oil,Omega,63,28.88,1819.51,0.0,1,UK,Walmart,4
2022-04-04,Multivitamin,Vitamin,52,48.32,2512.47,0.0,2,Canada,iHerb,4
2022-04-04,Pre-Workout,Performance,93,42.52,3163.7,0.2,3,USA,Amazon,4
2022-04-04,BCAA,Amino Acid,63,33.17,2089.91,0.0,3,Canada,Walmart,4
2022-04-04,Creatine,Performance,99,24.61,2314.75,0.05,2,Canada,Walmart,4
2022-04-04,Zinc,Mineral,92,17.45,1525.21,0.05,3,USA,Walmart,4
2022-04-04,Magnesium,Mineral,68,29.29,1891.95,0.05,3,USA,iHerb,4
2022-04-04,Probiotic,Digestive,91,41.13,2620.03,0.3,3,UK,Amazon,4
2022-04-04,Ashwagandha,Herbal,91,25.95,1889.0,0.2,1,Canada,Amazon,4
2022-04-04,Melatonin,Sleep Aid,67,35.82,2039.77,0.15,2,UK,iHerb,4
2022-04-04,Biotin,Vitamin,77,33.57,2326.74,0.1,1,USA,Walmart,4
2022-04-04,Green Tea Extract,Fat Burner,45,47.34,2130.19,0.0,1,UK,iHerb,4
2022-04-04,Iron Supplement,Mineral,47,46.54,2077.85,0.05,1,Canada,Amazon,4
2022-04-04,Electrolyte Powder,Hydration,75,29.9,2018.25,0.1,1,Canada,iHerb,4
2022-04-11,Whey Protein,Protein,104,19.64,1940.84,0.05,3,UK,iHerb,4
2022-04-11,Vitamin C,Vitamin,96,24.22,2092.94,0.1,2,Canada,Walmart,4
2022-04-11,Fish Oil,Omega,60,30.6,1836.03,0.0,1,UK,Amazon,4
2022-04-11,Multivitamin,Vitamin,99,43.86,3256.69,0.25,4,UK,Walmart,4
2022-04-11,Pre-Workout,Performance,53,44.86,2377.81,0.0,1,UK,Walmart,4
2022-04-11,BCAA,Amino Acid,49,44.54,2182.53,0.0,0,USA,Amazon,4
2022-04-11,Creatine,Performance,68,36.97,2513.66,0.0,2,UK,Walmart,4
2022-04-11,Zinc,Mineral,36,42.57,1532.38,0.0,0,USA,Walmart,4
2022-04-11,Magnesium,Mineral,84,16.46,1313.47,0.05,3,Canada,iHerb,4
2022-04-11,Probiotic,Digestive,96,38.22,2751.52,0.25,4,USA,iHerb,4
2022-04-11,Ashwagandha,Herbal,67,35.0,2110.31,0.1,0,USA,iHerb,4
2022-04-11,Melatonin,Sleep Aid,34,49.15,1671.06,0.0,1,USA,Walmart,4
2022-04-11,Biotin,Vitamin,69,26.55,1831.8,0.0,3,USA,Walmart,4
2022-04-11,Green Tea Extract,Fat Burner,114,24.44,1950.45,0.3,1,UK,Amazon,4
2022-04-11,Iron Supplement,Mineral,111,27.38,2431.31,0.2,1,Canada,Walmart,4
2022-04-11,Electrolyte Powder,Hydration,92,20.94,1733.84,0.1,1,UK,Walmart,4
2022-04-18,Whey Protein,Protein,69,43.61,3008.92,0.0,0,USA,iHerb,4
2022-04-18,Vitamin C,Vitamin,78,48.68,2847.71,0.25,1,UK,iHerb,4
2022-04-18,Fish Oil,Omega,93,20.07,1586.66,0.15,3,USA,Amazon,4
2022-04-18,Multivitamin,Vitamin,94,35.68,2683.12,0.2,3,UK,Amazon,4
2022-04-18,Pre-Workout,Performance,100,35.44,2835.47,0.2,1,UK,Amazon,4
2022-04-18,BCAA,Amino Acid,71,33.65,2150.1,0.1,1,USA,Amazon,4
2022-04-18,Creatine,Performance,83,24.0,1991.86,0.0,1,Canada,Walmart,4
2022-04-18,Zinc,Mineral,87,42.0,2740.54,0.25,2,UK,Amazon,4
2022-04-18,Magnesium,Mineral,62,27.51,1705.35,0.0,1,Canada,iHerb,4
2022-04-18,Probiotic,Digestive,59,36.16,2133.17,0.0,0,Canada,iHerb,4
2022-04-18,Ashwagandha,Herbal,76,23.5,1696.52,0.05,2,UK,Amazon,4
2022-04-18,Melatonin,Sleep Aid,74,35.52,2497.28,0.05,1,UK,iHerb,4
2022-04-18,Biotin,Vitamin,73,28.25,2061.98,0.0,0,USA,iHerb,4
2022-04-18,Green Tea Extract,Fat Burner,54,36.39,1866.78,0.05,1,Canada,iHerb,4
2022-04-18,Iron Supplement,Mineral,82,17.6,1443.61,0.0,1,USA,iHerb,4
2022-04-18,Electrolyte Powder,Hydration,91,43.76,2986.67,0.25,0,Canada,iHerb,4
2022-04-25,Whey Protein,Protein,114,34.65,3160.47,0.2,3,USA,Amazon,4
2022-04-25,Vitamin C,Vitamin,58,44.42,2447.34,0.05,2,UK,Amazon,4
2022-04-25,Fish Oil,Omega,124,18.14,1574.23,0.3,5,UK,Amazon,4
2022-04-25,Multivitamin,Vitamin,127,16.66,1587.21,0.25,5,USA,Amazon,4
2022-04-25,Pre-Workout,Performance,63,37.47,2360.53,0.0,0,UK,Walmart,4
2022-04-25,BCAA,Amino Acid,66,32.1,2118.4,0.0,1,Canada,Amazon,4
2022-04-25,Creatine,Performance,101,41.12,3114.95,0.25,4,UK,iHerb,4
2022-04-25,Zinc,Mineral,91,15.52,1271.32,0.1,4,USA,iHerb,4
2022-04-25,Magnesium,Mineral,92,32.97,2123.24,0.3,1,USA,iHerb,4
2022-04-25,Probiotic,Digestive,116,20.63,1794.5,0.25,3,Canada,Walmart,4
2022-04-25,Ashwagandha,Herbal,108,16.3,1320.08,0.25,2,USA,Amazon,4
2022-04-25,Melatonin,Sleep Aid,64,44.81,2437.52,0.15,3,USA,Walmart,4
2022-04-25,Biotin,Vitamin,98,40.71,2992.41,0.25,2,Canada,Walmart,4
2022-04-25,Green Tea Extract,Fat Burner,106,19.18,1524.55,0.25,4,UK,Amazon,4
2022-04-25,Iron Supplement,Mineral,73,45.45,2654.35,0.2,1,UK,Walmart,4
2022-04-25,Electrolyte Powder,Hydration,89,45.5,2834.39,0.3,3,USA,Walmart,4
2022-05-02,Whey Protein,Protein,90,37.38,3027.71,0.1,1,UK,iHerb,5
2022-05-02,Vitamin C,Vitamin,93,34.81,2427.83,0.25,1,USA,Amazon,5
2022-05-02,Fish Oil,Omega,94,42.17,2774.98,0.3,1,USA,iHerb,5
2022-05-02,Multivitamin,Vitamin,115,18.56,1707.75,0.2,2,Canada,Walmart,5
2022-05-02,Pre-Workout,Performance,81,52.25,3385.74,0.2,2,Canada,iHerb,5
2022-05-02,BCAA,Amino Acid,63,38.46,2423.15,0.0,1,Canada,Amazon,5
2022-05-02,Creatine,Performance,69,37.61,2595.41,0.0,3,USA,iHerb,5
2022-05-02,Zinc,Mineral,51,45.09,2299.73,0.0,2,USA,Walmart,5
2022-05-02,Magnesium,Mineral,73,22.91,1672.5,0.0,2,UK,iHerb,5
2022-05-02,Probiotic,Digestive,64,25.45,1628.6,0.0,2,UK,iHerb,5
2022-05-02,Ashwagandha,Herbal,98,19.77,1549.93,0.2,4,Canada,Walmart,5
2022-05-02,Melatonin,Sleep Aid,72,42.78,2618.21,0.15,2,USA,Amazon,5
2022-05-02,Biotin,Vitamin,77,30.91,2261.37,0.05,2,Canada,Amazon,5
2022-05-02,Green Tea Extract,Fat Burner,42,48.79,2049.2,0.0,1,Canada,Walmart,5
2022-05-02,Iron Supplement,Mineral,90,11.9,1017.86,0.05,1,UK,iHerb,5
2022-05-02,Electrolyte Powder,Hydration,56,36.27,2030.92,0.0,1,USA,Walmart,5
2022-05-09,Whey Protein,Protein,100,48.78,3658.46,0.25,1,Canada,Amazon,5
2022-05-09,Vitamin C,Vitamin,85,40.64,2763.68,0.2,3,USA,Amazon,5
2022-05-09,Fish Oil,Omega,99,25.9,2051.38,0.2,4,USA,Amazon,5
2022-05-09,Multivitamin,Vitamin,96,40.72,2736.53,0.3,4,USA,iHerb,5
2022-05-09,Pre-Workout,Performance,70,45.87,3050.23,0.05,0,Canada,Walmart,5
2022-05-09,BCAA,Amino Acid,85,38.9,2480.02,0.25,1,UK,Walmart,5
2022-05-09,Creatine,Performance,107,25.31,2301.79,0.15,2,USA,iHerb,5
2022-05-09,Zinc,Mineral,80,22.03,1762.47,0.0,0,Canada,Amazon,5
2022-05-09,Magnesium,Mineral,47,44.11,2073.35,0.0,1,UK,Walmart,5
2022-05-09,Probiotic,Digestive,84,33.78,2411.8,0.15,1,Canada,Walmart,5
2022-05-09,Ashwagandha,Herbal,77,15.98,1230.78,0.0,1,UK,Amazon,5
2022-05-09,Melatonin,Sleep Aid,51,50.97,2599.55,0.0,0,UK,Amazon,5
2022-05-09,Biotin,Vitamin,82,19.48,1597.16,0.0,3,Canada,Walmart,5
2022-05-09,Green Tea Extract,Fat Burner,68,17.79,1209.62,0.0,0,Canada,Amazon,5
2022-05-09,Iron Supplement,Mineral,109,22.14,1809.58,0.25,3,Canada,Amazon,5
2022-05-09,Electrolyte Powder,Hydration,70,38.64,2434.63,0.1,0,Canada,Amazon,5
2022-05-16,Whey Protein,Protein,97,50.71,3689.42,0.25,3,USA,iHerb,5
2022-05-16,Vitamin C,Vitamin,117,30.58,2504.43,0.3,2,UK,Walmart,5
2022-05-16,Fish Oil,Omega,109,36.28,2767.85,0.3,3,Canada,iHerb,5
2022-05-16,Multivitamin,Vitamin,96,43.79,2942.56,0.3,1,USA,iHerb,5
2022-05-16,Pre-Workout,Performance,90,33.49,2561.72,0.15,3,USA,iHerb,5
2022-05-16,BCAA,Amino Acid,51,42.98,2192.19,0.0,2,UK,Walmart,5
2022-05-16,Creatine,Performance,108,36.47,2757.07,0.3,2,USA,Amazon,5
2022-05-16,Zinc,Mineral,76,15.41,1171.52,0.0,2,Canada,iHerb,5
2022-05-16,Magnesium,Mineral,95,38.25,2543.44,0.3,3,Canada,Amazon,5
2022-05-16,Probiotic,Digestive,52,33.97,1766.2,0.0,1,UK,Walmart,5
2022-05-16,Ashwagandha,Herbal,80,26.69,1815.18,0.15,2,Canada,iHerb,5
2022-05-16,Melatonin,Sleep Aid,66,33.44,2096.5,0.05,2,Canada,Amazon,5
2022-05-16,Biotin,Vitamin,88,34.46,2425.73,0.2,1,UK,Walmart,5
2022-05-16,Green Tea Extract,Fat Burner,65,26.88,1747.04,0.0,1,UK,Amazon,5
2022-05-16,Iron Supplement,Mineral,69,20.83,1437.27,0.0,0,Canada,iHerb,5
2022-05-16,Electrolyte Powder,Hydration,62,48.08,2683.02,0.1,2,UK,iHerb,5
2022-05-23,Whey Protein,Protein,111,16.44,1642.39,0.1,5,Canada,Amazon,5
2022-05-23,Vitamin C,Vitamin,47,42.84,2013.46,0.0,1,UK,Amazon,5
2022-05-23,Fish Oil,Omega,75,25.05,1784.68,0.05,3,USA,Amazon,5
2022-05-23,Multivitamin,Vitamin,66,25.5,1683.04,0.0,2,Canada,Amazon,5
2022-05-23,Pre-Workout,Performance,76,31.58,2399.84,0.0,3,UK,Amazon,5
2022-05-23,BCAA,Amino Acid,85,37.47,2707.05,0.15,2,UK,iHerb,5
2022-05-23,Creatine,Performance,70,35.0,2449.72,0.0,1,USA,Amazon,5
2022-05-23,Zinc,Mineral,120,16.58,1491.82,0.25,4,UK,Walmart,5
2022-05-23,Magnesium,Mineral,80,24.24,1745.45,0.1,1,USA,iHerb,5
2022-05-23,Probiotic,Digestive,99,36.76,2547.73,0.3,4,UK,Walmart,5
2022-05-23,Ashwagandha,Herbal,34,47.92,1629.25,0.0,1,Canada,Walmart,5
2022-05-23,Melatonin,Sleep Aid,51,46.76,2384.56,0.0,2,UK,Walmart,5
2022-05-23,Biotin,Vitamin,136,17.69,1684.34,0.3,2,USA,Amazon,5
2022-05-23,Green Tea Extract,Fat Burner,82,23.59,1837.97,0.05,0,Canada,iHerb,5
2022-05-23,Iron Supplement,Mineral,55,45.95,2400.77,0.05,1,USA,iHerb,5
2022-05-23,Electrolyte Powder,Hydration,81,45.3,2751.92,0.25,2,Canada,Amazon,5
2022-05-30,Whey Protein,Protein,90,23.14,2083.02,0.0,1,Canada,Amazon,5
2022-05-30,Vitamin C,Vitamin,64,37.89,2425.2,0.0,3,UK,Amazon,5
2022-05-30,Fish Oil,Omega,95,26.11,2108.33,0.15,1,USA,iHerb,5
2022-05-30,Multivitamin,Vitamin,96,28.21,2301.68,0.15,3,USA,Walmart,5
2022-05-30,Pre-Workout,Performance,75,38.54,2745.62,0.05,3,Canada,Walmart,5
2022-05-30,BCAA,Amino Acid,68,29.29,1991.72,0.0,2,Canada,Amazon,5
2022-05-30,Creatine,Performance,135,13.97,1508.26,0.2,6,UK,Walmart,5
2022-05-30,Zinc,Mineral,59,43.82,2326.86,0.1,0,USA,Walmart,5
2022-05-30,Magnesium,Mineral,90,15.57,1401.31,0.0,3,USA,Walmart,5
2022-05-30,Probiotic,Digestive,46,47.4,2180.57,0.0,1,UK,Amazon,5
2022-05-30,Ashwagandha,Herbal,106,22.49,1668.63,0.3,1,USA,Amazon,5
2022-05-30,Melatonin,Sleep Aid,76,22.31,1695.51,0.0,1,Canada,iHerb,5
2022-05-30,Biotin,Vitamin,97,14.98,1307.76,0.1,3,USA,Walmart,5
2022-05-30,Green Tea Extract,Fat Burner,75,47.31,2838.32,0.2,2,Canada,iHerb,5
2022-05-30,Iron Supplement,Mineral,75,52.47,2754.61,0.3,2,USA,iHerb,5
2022-05-30,Electrolyte Powder,Hydration,87,17.39,1361.92,0.1,3,USA,iHerb,5
2022-06-06,Whey Protein,Protein,88,28.36,2495.39,0.0,3,Canada,Walmart,6
2022-06-06,Vitamin C,Vitamin,115,15.26,1403.54,0.2,2,Canada,Walmart,6
2022-06-06,Fish Oil,Omega,50,35.3,1765.22,0.0,1,UK,Walmart,6
2022-06-06,Multivitamin,Vitamin,120,14.28,1370.61,0.2,4,USA,iHerb,6
2022-06-06,Pre-Workout,Performance,83,27.2,2257.66,0.0,4,USA,Walmart,6
2022-06-06,BCAA,Amino Acid,88,25.8,1930.21,0.15,2,Canada,iHerb,6
2022-06-06,Creatine,Performance,93,16.76,1558.68,0.0,1,USA,Amazon,6
2022-06-06,Zinc,Mineral,81,42.73,2769.03,0.2,2,UK,Walmart,6
2022-06-06,Magnesium,Mineral,37,41.16,1522.84,0.0,0,UK,Walmart,6
2022-06-06,Probiotic,Digestive,92,36.3,2504.92,0.25,3,UK,iHerb,6
2022-06-06,Ashwagandha,Herbal,48,37.37,1793.76,0.0,2,UK,iHerb,6
2022-06-06,Melatonin,Sleep Aid,122,16.54,1412.11,0.3,3,USA,iHerb,6
2022-06-06,Biotin,Vitamin,49,42.3,2072.67,0.0,1,Canada,iHerb,6
2022-06-06,Green Tea Extract,Fat Burner,52,42.76,2223.35,0.0,2,USA,Amazon,6
